YEAR,MO,DY,HR,QV2M,RH2M,PRECTOTCORR,PS,WS50M,WD50M
2017,11,18,19,8.67,87.94,1.48,98.17,3.69,179.76
2017,11,18,20,8.73,91.31,0.26,98.18,3.61,177.39
2017,11,18,21,8.91,93.94,0.24,98.19,3.41,180.13
2017,11,18,22,8.97,96.25,0.27,98.2,3.42,195.21
2017,11,18,23,9.09,98.38,0.27,98.2,3.51,212.1
2017,11,19,0,9.09,99.44,0.32,98.18,3.56,223.67
2017,11,19,1,8.91,98.75,0.28,98.18,3.38,224.06
2017,11,19,2,8.61,95.12,0.14,98.15,2.79,215.43
2017,11,19,3,8.42,92.5,0.12,98.11,2.11,204.76
2017,11,19,4,8.24,92.25,0.14,98.09,1.99,195.24
2017,11,19,5,8.06,93.5,0.14,98.1,2.17,189.12
2017,11,19,6,7.93,95.62,0.06,98.12,2.4,178.88
2017,11,19,7,7.93,97.31,0.03,98.14,2.69,165.88
2017,11,19,8,8.67,91.25,0.11,98.16,2.89,160.44
2017,11,19,9,8.67,81.75,0.35,98.16,3.43,178.83
2017,11,19,10,8.42,72,0.53,98.15,3.92,189.05
2017,11,19,11,8,64,0.48,98.11,4.43,197.99
2017,11,19,12,7.75,59.25,0.41,98.07,5.03,204.97
2017,11,19,13,7.63,58,0.27,98.04,5.59,208.46
2017,11,19,14,7.63,59.12,0.13,98.02,5.91,208.83
2017,11,19,15,7.69,62.31,0.07,98.01,5.91,205.35
2017,11,19,16,8.06,72.56,0.03,98,5.37,197.7
2017,11,19,17,8.18,87.88,0.03,98,5.28,186.88
2017,11,19,18,8.54,89.56,0.14,98,6.09,180.44
2017,11,19,19,8.91,91,0.41,98,6.7,179.87
2017,11,19,20,9.22,92.88,0.47,98,7.04,183.75
2017,11,19,21,9.4,94.12,0.58,97.98,7.2,189.81
2017,11,19,22,9.58,94.44,0.7,97.97,7.11,196.6
2017,11,19,23,9.64,94.62,0.67,97.96,6.72,205.76
2017,11,20,0,9.52,95.25,0.61,97.94,6.08,216.96
2017,11,20,1,9.22,95.62,0.54,97.94,5.36,226.77
2017,11,20,2,8.91,94.94,0.51,97.94,4.79,230.1
2017,11,20,3,8.54,95.06,0.48,97.93,4.3,225.22
2017,11,20,4,8.3,96.31,0.47,97.92,4.14,216.72
2017,11,20,5,8.36,97.19,0.51,97.92,4.52,213.58
2017,11,20,6,8.36,97.75,0.46,97.92,5.06,214.82
2017,11,20,7,8.24,96.75,0.29,97.92,5.71,220.78
2017,11,20,8,8.91,87.12,0.22,97.92,5.97,228.07
2017,11,20,9,8.54,79,0.2,97.91,6.39,234.7
2017,11,20,10,8,72.94,0.31,97.9,6.78,238.23
2017,11,20,11,7.69,68.5,0.35,97.86,7.02,242.86
2017,11,20,12,7.32,63.44,0.44,97.8,7.51,250.3
2017,11,20,13,6.96,60,0.45,97.74,7.77,258.75
2017,11,20,14,6.71,59.12,0.5,97.71,7.91,266.83
2017,11,20,15,6.65,62.56,0.73,97.71,8.04,275.13
2017,11,20,16,6.77,72.25,1,97.74,7.93,284.61
2017,11,20,17,6.9,82.69,0.91,97.81,7.37,293.96
2017,11,20,18,6.77,87.06,0.46,97.86,7.03,301.73
2017,11,20,19,6.35,87.62,0.24,97.92,7.08,307.92
2017,11,20,20,5.92,87.12,0.37,97.99,7.31,317.51
2017,11,20,21,5.55,86.5,0.15,98.07,7.77,332.04
2017,11,20,22,5.13,85.81,0.06,98.18,8.25,345.86
2017,11,20,23,4.76,86.75,0.03,98.28,8.26,353
2017,11,21,0,4.64,88.5,0.04,98.36,7.61,353.69
2017,11,21,1,4.58,90.69,0.03,98.44,6.9,350.69
2017,11,21,2,4.52,93.12,0.03,98.52,6.3,347.55
2017,11,21,3,4.46,94.75,0.03,98.57,6.02,347.1
2017,11,21,4,4.46,96.5,0.04,98.62,5.62,348.61
2017,11,21,5,4.39,98.25,0.04,98.67,5.36,352.63
2017,11,21,6,4.39,99.5,0.03,98.73,5.15,357.83
2017,11,21,7,4.39,97.69,0.01,98.78,4.92,2
2017,11,21,8,4.64,85.12,0,98.83,4.9,3.47
2017,11,21,9,4.39,71.25,0,98.86,5.96,358.27
2017,11,21,10,3.91,55,0,98.87,6.8,354.2
2017,11,21,11,3.54,46.5,0,98.86,6.7,349.99
2017,11,21,12,3.42,42.62,0,98.84,6.46,344.92
2017,11,21,13,3.36,40.62,0,98.83,6.3,340.58
2017,11,21,14,3.3,40.19,0,98.83,6.06,338.46
2017,11,21,15,3.3,41.62,0,98.85,5.72,338.52
2017,11,21,16,3.6,51.44,0,98.88,5.18,339.71
2017,11,21,17,3.66,65.25,0,98.92,4.79,344.38
2017,11,21,18,3.66,67.44,0,98.97,4.44,349.86
2017,11,21,19,3.6,68.81,0,99.01,4.06,354.59
2017,11,21,20,3.54,69.5,0,99.06,3.71,0.6
2017,11,21,21,3.54,69.75,0,99.07,3.35,7.64
2017,11,21,22,3.48,69.62,0,99.1,3,14.8
2017,11,21,23,3.42,69.38,0,99.09,2.63,27.55
2017,11,22,0,3.36,69.44,0,99.07,2.42,45.26
2017,11,22,1,3.3,70.5,0,99.05,2.49,60.3
2017,11,22,2,3.23,72.19,0,99.03,2.72,68.44
2017,11,22,3,3.17,73.75,0,99,2.93,72.29
2017,11,22,4,3.11,74.88,0,98.98,3.05,75.29
2017,11,22,5,3.11,76.19,0,99,3.11,77.36
2017,11,22,6,3.11,78.31,0,99.04,3.27,80.79
2017,11,22,7,3.17,78.94,0,99.08,3.43,84.25
2017,11,22,8,3.3,64.69,0,99.12,3.16,86.88
2017,11,22,9,3.23,51.62,0,99.14,2.38,78.06
2017,11,22,10,3.11,40,0,99.15,1.91,30.44
2017,11,22,11,3.3,37.25,0,99.12,2.42,4.26
2017,11,22,12,3.48,36.56,0,99.07,2.91,350.89
2017,11,22,13,3.6,36.88,0,99.01,3.02,343.3
2017,11,22,14,3.78,38,0,98.98,2.93,339.05
2017,11,22,15,3.91,40.69,0,98.95,2.71,336.69
2017,11,22,16,4.58,54.81,0,98.94,2.17,333.71
2017,11,22,17,3.97,52.06,0,98.96,1.45,330.26
2017,11,22,18,3.85,49.75,0,98.99,0.77,322.43
2017,11,22,19,3.85,50.31,0,99.02,0.24,285.42
2017,11,22,20,3.85,51.25,0,99.05,0.37,190.84
2017,11,22,21,3.85,54,0,99.07,0.84,172.48
2017,11,22,22,3.85,56.5,0,99.07,1.36,163.65
2017,11,22,23,3.85,59.62,0,99.05,1.85,150.41
2017,11,23,0,3.85,63.38,0,99.02,2.44,139.68
2017,11,23,1,3.78,66.81,0,98.99,2.89,132.7
2017,11,23,2,3.72,69.75,0,98.97,3.27,126.84
2017,11,23,3,3.66,71.62,0,98.95,3.54,123.48
2017,11,23,4,3.6,72.31,0,98.95,3.7,120.03
2017,11,23,5,3.6,72.56,0,98.97,3.71,115.97
2017,11,23,6,3.6,73.5,0,99.01,3.77,111.25
2017,11,23,7,3.66,73.88,0,99.03,3.89,108
2017,11,23,8,3.97,62.38,0,99.07,3.61,105.84
2017,11,23,9,4.21,54.44,0,99.1,2.42,101.35
2017,11,23,10,5.25,54.88,0,99.11,0.76,55.82
2017,11,23,11,5.37,49.31,0,99.08,1.45,8.39
2017,11,23,12,5.31,45.31,0,99.04,1.91,0.94
2017,11,23,13,5.19,43.31,0,98.99,2.16,354.19
2017,11,23,14,5.13,42.88,0,98.96,2.42,351.84
2017,11,23,15,5.13,44.75,0,98.95,2.66,352.39
2017,11,23,16,5.74,59.38,0,98.97,2.66,354.94
2017,11,23,17,5.07,59.06,0,99,2.53,2.47
2017,11,23,18,5,60.5,0,99.04,2.31,14.51
2017,11,23,19,4.94,63.12,0,99.07,2.14,28.34
2017,11,23,20,4.94,65.5,0,99.08,2.12,45
2017,11,23,21,4.88,67.56,0,99.09,2.28,63.35
2017,11,23,22,4.82,70.88,0,99.09,2.59,76.38
2017,11,23,23,4.76,73.31,0,99.08,2.86,82.62
2017,11,24,0,4.7,74.19,0,99.05,2.97,84.72
2017,11,24,1,4.58,74.88,0,99.04,3.04,85.87
2017,11,24,2,4.52,75.69,0,99.03,3.11,85.97
2017,11,24,3,4.46,76.75,0,99,3.22,84.72
2017,11,24,4,4.39,78.19,0,98.99,3.43,82.68
2017,11,24,5,4.39,80,0,99.01,3.62,81.43
2017,11,24,6,4.33,82.12,0,99.03,3.75,81.5
2017,11,24,7,4.39,82.31,0,99.06,3.87,81.89
2017,11,24,8,4.7,68.88,0,99.09,3.78,81.69
2017,11,24,9,4.76,57.94,0,99.11,3.03,79.3
2017,11,24,10,4.82,46.69,0,99.11,2.69,74.31
2017,11,24,11,4.7,39.44,0,99.09,2.24,61.2
2017,11,24,12,4.64,36.88,0,99.04,1.98,45
2017,11,24,13,4.64,35.56,0,99,1.91,32.33
2017,11,24,14,4.58,35.56,0,98.97,1.98,24.24
2017,11,24,15,4.76,38.88,0,98.97,2.13,23.36
2017,11,24,16,5.37,51.56,0,98.97,2.2,29.11
2017,11,24,17,4.7,50.81,0,98.99,2.29,41.54
2017,11,24,18,4.58,52.25,0,99,2.46,56.92
2017,11,24,19,4.52,54.94,0,99.02,2.63,71.14
2017,11,24,20,4.46,57.31,0,99.04,2.77,84.82
2017,11,24,21,4.46,59.88,0,99.05,2.93,95.51
2017,11,24,22,4.39,62.69,0,99.06,3.06,100.88
2017,11,24,23,4.39,65.25,0,99.07,3.13,100.5
2017,11,25,0,4.39,67.62,0,99.05,3.18,97.91
2017,11,25,1,4.46,69.88,0,99.05,3.3,93.53
2017,11,25,2,4.52,71.38,0,99.04,3.41,90.52
2017,11,25,3,4.52,72.19,0,99.01,3.45,89.09
2017,11,25,4,4.52,72.56,0,99,3.43,87.91
2017,11,25,5,4.46,73.69,0,99,3.54,87.72
2017,11,25,6,4.33,75.81,0,99.03,3.77,89.29
2017,11,25,7,4.33,76.5,0,99.05,3.95,91.7
2017,11,25,8,4.64,66.19,0,99.07,3.84,93.74
2017,11,25,9,4.58,55.94,0,99.06,3.02,95.95
2017,11,25,10,4.7,45.25,0,99.07,2.23,122.24
2017,11,25,11,4.7,38.81,0,99.04,2.11,151.54
2017,11,25,12,4.76,36.88,0,98.99,2.12,169.81
2017,11,25,13,4.82,36.5,0,98.95,2.06,182.6
2017,11,25,14,4.94,37.69,0,98.94,1.98,191.84
2017,11,25,15,5.37,43.25,0,98.94,1.89,200.08
2017,11,25,16,5.98,55.44,0,98.95,1.8,212.93
2017,11,25,17,5.43,55.81,0,98.97,1.59,217.43
2017,11,25,18,5.55,58.31,0,98.98,1.35,205.68
2017,11,25,19,5.74,62.94,0,98.99,1.3,183.45
2017,11,25,20,5.98,68.88,0,99,1.49,164.51
2017,11,25,21,6.23,74.94,0,99.02,1.78,152.76
2017,11,25,22,6.53,82.62,0,99.03,2.08,143.86
2017,11,25,23,6.71,90.38,0,99.05,2.42,131.6
2017,11,26,0,6.84,95.69,0,99.05,2.82,119.9
2017,11,26,1,6.9,100,0,99.06,3.23,111.9
2017,11,26,2,6.84,100,0.01,99.04,3.55,107.96
2017,11,26,3,6.77,100,0.01,99.01,3.75,107.08
2017,11,26,4,6.71,100,0.01,98.97,3.89,108.76
2017,11,26,5,6.59,100,0.01,98.95,3.91,112.42
2017,11,26,6,6.53,100,0.01,98.95,3.93,116.67
2017,11,26,7,6.53,100,0.01,98.96,4.01,120.47
2017,11,26,8,6.9,85.75,0.01,98.99,3.97,123.44
2017,11,26,9,7.2,75.31,0.07,98.99,3.55,135.98
2017,11,26,10,7.63,66.62,0.08,98.99,4.49,168.04
2017,11,26,11,7.45,60.38,0.08,98.97,4.82,177.77
2017,11,26,12,7.14,55.56,0.07,98.91,4.94,183.27
2017,11,26,13,6.9,53.12,0.05,98.87,5.02,187.42
2017,11,26,14,6.84,53.38,0.04,98.85,5.08,190.27
2017,11,26,15,6.96,56.75,0.02,98.83,5,190.99
2017,11,26,16,7.39,70.38,0.01,98.82,4.69,188.91
2017,11,26,17,7.2,79.69,0.01,98.83,4.74,185.95
2017,11,26,18,7.39,84.31,0.06,98.85,4.81,180.93
2017,11,26,19,7.45,88.5,0.07,98.86,5.06,173.62
2017,11,26,20,7.45,93.94,0.02,98.86,5.01,165.27
2017,11,26,21,7.39,98.81,0.02,98.84,4.9,159.74
2017,11,26,22,7.32,100,0.03,98.83,4.86,158.71
2017,11,26,23,7.26,100,0.03,98.81,5.05,156.17
2017,11,27,0,7.26,100,0.03,98.78,5.35,151.94
2017,11,27,1,7.32,100,0.04,98.74,5.86,152.62
2017,11,27,2,7.45,97.88,0.04,98.7,6.12,153.96
2017,11,27,3,7.51,96.94,0.04,98.64,6.51,157.04
2017,11,27,4,7.63,95.62,0.03,98.59,6.98,159.9
2017,11,27,5,7.81,95.06,0.04,98.57,7.18,161.68
2017,11,27,6,7.87,95,0.07,98.57,7.29,162.4
2017,11,27,7,8,94.19,0.14,98.57,7.26,161.1
2017,11,27,8,8.36,90.56,0.36,98.56,7.28,159.25
2017,11,27,9,8.67,90.06,0.78,98.52,7.22,158.74
2017,11,27,10,8.91,89.31,1.59,98.48,7.76,159.67
2017,11,27,11,8.97,88.06,2.28,98.41,8.88,163.43
2017,11,27,12,8.97,87.06,2.32,98.3,9.67,168.11
2017,11,27,13,9.16,88.19,2.39,98.2,9.1,172
2017,11,27,14,9.09,88.06,2.67,98.14,9.32,178.65
2017,11,27,15,8.97,89.12,2.16,98.08,8.92,182.36
2017,11,27,16,9.09,92.81,1.26,98.06,8.05,185.74
2017,11,27,17,9.16,95.25,0.72,98.06,7.89,190.1
2017,11,27,18,9.22,94.5,0.49,98.06,8.4,197.31
2017,11,27,19,8.91,94.31,0.31,98.06,8.6,206.5
2017,11,27,20,8.3,91.69,0.51,98.08,8.62,214.4
2017,11,27,21,7.93,88.62,0.24,98.1,8.78,219.07
2017,11,27,22,7.87,88.44,0.31,98.11,7.92,218.11
2017,11,27,23,8.06,89.5,0.64,98.11,6.78,216.18
2017,11,28,0,8.06,90.44,0.65,98.1,5.83,217.32
2017,11,28,1,7.93,91.44,0.77,98.1,5.33,225.83
2017,11,28,2,7.69,92.56,0.74,98.13,5.15,243.63
2017,11,28,3,7.51,92.94,0.46,98.15,5.14,262.4
2017,11,28,4,7.02,94.06,0.21,98.18,5,273.14
2017,11,28,5,6.71,94.44,0.09,98.23,4.45,278.37
2017,11,28,6,6.59,92.44,0.05,98.27,3.67,280.04
2017,11,28,7,6.71,89.88,0.04,98.3,2.91,278.17
2017,11,28,8,7.14,87.88,0.12,98.32,2.28,273.54
2017,11,28,9,7.14,81.88,0.36,98.33,2.25,262.41
2017,11,28,10,7.02,77.75,0.69,98.33,2.73,251.98
2017,11,28,11,6.84,75.38,0.87,98.3,3.05,253.79
2017,11,28,12,6.65,72.19,0.87,98.28,3.57,255.57
2017,11,28,13,6.35,68.38,0.71,98.28,4.01,257.4
2017,11,28,14,6.1,66.19,0.61,98.29,4.09,259.55
2017,11,28,15,5.98,68.5,0.58,98.32,3.75,263.9
2017,11,28,16,6.41,81.44,0.5,98.34,3.1,273.9
2017,11,28,17,5.98,82,0.49,98.36,2.47,288.03
2017,11,28,18,5.8,80.31,0.42,98.4,2.06,303.57
2017,11,28,19,5.68,79.88,0.28,98.44,1.84,321.19
2017,11,28,20,5.62,80.38,0.29,98.46,1.71,336.6
2017,11,28,21,5.55,81.19,0.09,98.49,1.58,348.86
2017,11,28,22,5.49,81.19,0.05,98.51,1.42,356.86
2017,11,28,23,5.37,81.38,0.04,98.53,1.15,1.56
2017,11,29,0,5.31,80.88,0.04,98.56,0.82,1.64
2017,11,29,1,5.25,78.75,0.03,98.58,0.61,353.33
2017,11,29,2,5.19,77.62,0.02,98.62,0.64,336.25
2017,11,29,3,5.07,76.81,0.02,98.63,0.74,336.96
2017,11,29,4,5,76.5,0.01,98.64,0.73,350.13
2017,11,29,5,4.94,77,0.01,98.68,0.68,7.29
2017,11,29,6,4.94,77.81,0.01,98.74,0.65,42.09
2017,11,29,7,4.94,79.69,0,98.8,0.98,81.74
2017,11,29,8,5.55,83.5,0.01,98.85,1.43,99.77
2017,11,29,9,5.68,76.25,0.01,98.9,0.84,124.43
2017,11,29,10,5.62,67.38,0.01,98.91,0.86,196.3
2017,11,29,11,5.49,60.44,0.01,98.9,1.51,220.18
2017,11,29,12,5.37,55.56,0,98.87,2.01,224.53
2017,11,29,13,5.31,52.88,0,98.85,2.36,224.46
2017,11,29,14,5.25,52.12,0,98.85,2.58,221.45
2017,11,29,15,5.31,54.5,0,98.88,2.71,218.56
2017,11,29,16,5.8,69.25,0,98.91,2.72,216.47
2017,11,29,17,5.25,71.06,0,98.93,2.58,211.53
2017,11,29,18,5.31,74.5,0,98.96,2.47,199.81
2017,11,29,19,5.43,79.19,0,98.98,2.49,181.26
2017,11,29,20,5.62,85.5,0,99.01,2.85,160.97
2017,11,29,21,5.68,93,0,99.02,3.47,150.21
2017,11,29,22,5.8,98.81,0,99.03,4.05,146.65
2017,11,29,23,5.8,100,0,99.05,4.62,146.74
2017,11,30,0,5.86,99.31,0,99.05,5.02,146.48
2017,11,30,1,5.92,97.88,0,99.05,5.22,147.83
2017,11,30,2,5.92,96.81,0,99.05,5.32,149.37
2017,11,30,3,5.92,95.94,0,99.04,5.48,149.71
2017,11,30,4,5.92,95.31,0,99.02,5.81,150.85
2017,11,30,5,6.04,94.06,0,99.03,5.96,152.46
2017,11,30,6,6.16,93.88,0,99.06,6.1,153.7
2017,11,30,7,6.29,94.81,0,99.1,6.22,153.37
2017,11,30,8,6.59,85.81,0,99.15,5.94,152.02
2017,11,30,9,6.96,76.94,0,99.18,5.94,159.04
2017,11,30,10,7.26,69.94,0,99.18,6.71,171.56
2017,11,30,11,7.32,65.56,0,99.14,6.96,176.98
2017,11,30,12,7.39,62.75,0,99.09,7.24,180.12
2017,11,30,13,7.39,61.5,0,99.05,7.62,182.65
2017,11,30,14,7.39,61.5,0,99.04,7.93,184.12
2017,11,30,15,7.39,64,0,99.05,7.86,183.3
2017,11,30,16,7.51,73.31,0,99.06,7.18,177.88
2017,11,30,17,7.39,86.31,0,99.08,6.97,169.99
2017,11,30,18,7.32,89.81,0,99.11,7.18,165.43
2017,11,30,19,7.32,91.19,0,99.14,7.72,165.71
2017,11,30,20,7.39,89.5,0,99.17,7.84,167.16
2017,11,30,21,7.57,88.69,0,99.19,7.81,168.05
2017,11,30,22,7.75,87.31,0.01,99.21,8.11,169.74
2017,11,30,23,7.93,87.19,0.01,99.19,8.18,167.09
2017,12,1,0,8.06,88,0.02,99.17,8.1,162.37
2017,12,1,1,8.12,89.12,0.02,99.15,7.79,157.16
2017,12,1,2,8.12,90.44,0.02,99.13,7.58,152.75
2017,12,1,3,8.24,91,0.01,99.1,7.9,153.76
2017,12,1,4,8.24,92.88,0.01,99.08,7.52,151.2
2017,12,1,5,8.18,94,0.01,99.08,7.52,153.25
2017,12,1,6,8.24,97.06,0.01,99.08,7.55,155.48
2017,12,1,7,8.24,98.38,0.01,99.08,7.37,152.89
2017,12,1,8,8.48,90.5,0.02,99.08,6.64,150.3
2017,12,1,9,8.97,84.38,0.03,99.07,7.26,158.66
2017,12,1,10,9.22,75.56,0.04,99.05,9.49,173.76
2017,12,1,11,8.97,68.38,0.04,99.01,10.09,179.2
2017,12,1,12,8.85,65.44,0.04,98.97,10.31,182
2017,12,1,13,8.79,66.69,0.04,98.96,10.31,183.74
2017,12,1,14,8.91,70.06,0.03,98.95,9.57,182.25
2017,12,1,15,9.16,76.44,0.02,98.94,8.35,177.16
2017,12,1,16,9.34,83,0.01,98.94,7.75,171.48
2017,12,1,17,9.34,88.19,0.01,98.95,7.87,169.18
2017,12,1,18,9.34,91.12,0.01,98.98,7.92,168.39
2017,12,1,19,9.4,93.19,0.01,98.99,7.95,166.25
2017,12,1,20,9.34,94.19,0,99,7.82,163.03
2017,12,1,21,9.22,93.69,0,99,7.88,161.33
2017,12,1,22,9.16,93.12,0,99,8.06,160.63
2017,12,1,23,9.09,92.44,0,98.98,8.3,158.7
2017,12,2,0,8.97,93.06,0,98.97,8.66,159.95
2017,12,2,1,8.91,92.88,0,98.98,9.14,162.39
2017,12,2,2,8.91,91.75,0,98.94,9.23,156.62
2017,12,2,3,8.85,92.38,0,98.91,8.62,158.74
2017,12,2,4,8.79,94.38,0,98.92,8.18,163.4
2017,12,2,5,8.73,93.81,0,98.94,7.77,165.14
2017,12,2,6,8.67,96.06,0,98.96,7.46,162.38
2017,12,2,7,8.61,98,0,98.98,7.37,157.95
2017,12,2,8,8.73,89.31,0,99,6.81,155.96
2017,12,2,9,8.73,80.12,0,99.02,8.16,159.67
2017,12,2,10,8.61,72.12,0,99.03,8.84,163.94
2017,12,2,11,8.48,66.25,0,99.01,8.95,166.21
2017,12,2,12,8.36,61.81,0,98.96,9.09,167.65
2017,12,2,13,8.3,60.44,0,98.93,9.27,168.42
2017,12,2,14,8.36,61.75,0,98.92,9.28,169.08
2017,12,2,15,8.48,66,0,98.94,8.68,169.73
2017,12,2,16,8.61,75.06,0,98.98,7.99,170.1
2017,12,2,17,8.61,83.69,0,99.02,7.69,168.87
2017,12,2,18,8.61,86.69,0,99.06,7.48,167.27
2017,12,2,19,8.61,89.19,0,99.08,7.36,165.86
2017,12,2,20,8.67,92,0,99.1,7.38,165.71
2017,12,2,21,8.67,97.88,0,99.12,7.39,166.17
2017,12,2,22,8.73,99.62,0,99.14,7.17,164.71
2017,12,2,23,8.73,99.62,0,99.14,7.02,159.75
2017,12,3,0,8.73,98.12,0,99.13,7.12,155.83
2017,12,3,1,8.67,97.81,0,99.13,7.11,155.6
2017,12,3,2,8.73,98.19,0,99.15,7.01,156.41
2017,12,3,3,8.79,99.44,0,99.14,6.97,156.05
2017,12,3,4,8.91,100,0,99.13,7.09,154.11
2017,12,3,5,8.97,100,0,99.15,7.07,153.41
2017,12,3,6,9.03,100,0,99.2,6.93,152.92
2017,12,3,7,9.03,100,0,99.25,6.85,151.77
2017,12,3,8,9.22,90.75,0,99.29,6.36,151.39
2017,12,3,9,9.4,82.25,0,99.32,6.81,158.61
2017,12,3,10,9.46,75.06,0,99.32,7.39,170.14
2017,12,3,11,9.46,70.5,0,99.3,7.39,176.06
2017,12,3,12,9.46,67.81,0,99.25,7.31,178.96
2017,12,3,13,9.4,66.75,0,99.2,7.27,180.74
2017,12,3,14,9.34,67.38,0,99.17,7.2,181.18
2017,12,3,15,9.4,70.75,0,99.15,6.78,181.45
2017,12,3,16,9.46,80.69,0,99.15,6.23,181.94
2017,12,3,17,9.4,90.5,0,99.18,5.86,181.53
2017,12,3,18,9.52,94.56,0,99.21,5.53,178.71
2017,12,3,19,9.58,97.75,0,99.25,5.16,175.66
2017,12,3,20,9.64,100,0.01,99.26,4.87,171.32
2017,12,3,21,9.64,100,0.01,99.28,4.79,167.01
2017,12,3,22,9.58,100,0.02,99.29,4.9,164.19
2017,12,3,23,9.46,100,0.02,99.29,5.1,161.32
2017,12,4,0,9.28,100,0.02,99.24,5.09,155.32
2017,12,4,1,9.09,99.69,0.02,99.21,5.08,150.71
2017,12,4,2,8.91,99.69,0.03,99.18,5.06,147.17
2017,12,4,3,8.67,99.56,0.03,99.13,5.13,147.57
2017,12,4,4,8.54,98.94,0.04,99.1,5.26,154.69
2017,12,4,5,8.54,98.56,0.05,99.1,5.19,157.61
2017,12,4,6,8.54,99.06,0.05,99.11,5.13,161.45
2017,12,4,7,8.79,98.88,0.07,99.14,5.38,172.74
2017,12,4,8,9.4,94.69,0.11,99.15,5.03,174.56
2017,12,4,9,9.89,92.06,0.16,99.16,5.16,182.43
2017,12,4,10,10.07,87.31,0.13,99.15,5.92,196
2017,12,4,11,9.95,81.5,0.12,99.09,6.13,206.66
2017,12,4,12,9.83,77.56,0.14,99.02,6.15,214.07
2017,12,4,13,9.7,75.19,0.1,98.96,6.06,218.98
2017,12,4,14,9.64,75.94,0.07,98.93,5.74,224.01
2017,12,4,15,9.77,80.81,0.04,98.91,4.64,229.17
2017,12,4,16,9.83,89.94,0.03,98.9,4.04,233.02
2017,12,4,17,9.52,94.81,0.04,98.9,3.9,235.52
2017,12,4,18,9.4,96.88,0.08,98.91,3.7,235.5
2017,12,4,19,9.22,97.75,0.11,98.9,3.56,238.19
2017,12,4,20,9.09,97.94,0.39,98.89,3.44,244.13
2017,12,4,21,8.91,98.06,0.42,98.86,3.41,250.2
2017,12,4,22,8.67,98.31,0.4,98.82,3.55,255.84
2017,12,4,23,8.42,97.88,0.35,98.79,3.5,261
2017,12,5,0,8.12,97.38,0.27,98.76,3.13,265.85
2017,12,5,1,7.93,96.38,0.19,98.73,2.77,269.68
2017,12,5,2,7.69,95.88,0.14,98.71,2.42,280.8
2017,12,5,3,7.57,95.94,0.13,98.68,2.06,301.22
2017,12,5,4,7.39,97.12,0.14,98.66,2.1,324.24
2017,12,5,5,7.26,98.38,0.13,98.66,2.58,340.58
2017,12,5,6,7.14,99.44,0.1,98.68,3.45,349.56
2017,12,5,7,7.08,99.38,0.09,98.72,4.27,354.12
2017,12,5,8,7.32,94.44,0.08,98.77,4.69,357.23
2017,12,5,9,7.2,88.62,0.07,98.83,5.15,359.3
2017,12,5,10,6.84,80.5,0.08,98.88,5.73,0.16
2017,12,5,11,6.41,72.75,0.08,98.88,5.92,358.49
2017,12,5,12,5.86,64.94,0.04,98.84,6.04,354.73
2017,12,5,13,5.37,59.69,0.02,98.83,6.27,352.05
2017,12,5,14,5,56.94,0.01,98.83,6.43,351.76
2017,12,5,15,4.76,57.56,0,98.85,6.4,352.92
2017,12,5,16,4.76,66,0,98.89,6.08,353.66
2017,12,5,17,4.7,76.81,0,98.93,6.21,355.89
2017,12,5,18,4.39,76.31,0,98.98,6.88,1.82
2017,12,5,19,4.15,74.62,0,99.02,7.62,6.24
2017,12,5,20,3.97,74.69,0,99.04,7.76,8.11
2017,12,5,21,3.85,76.81,0,99.07,7.67,8.79
2017,12,5,22,3.85,78.94,0,99.1,7.65,9.58
2017,12,5,23,3.78,79.75,0,99.13,7.6,9.76
2017,12,6,0,3.78,79.62,0,99.15,7.52,8.9
2017,12,6,1,3.78,79.19,0,99.18,7.66,8.15
2017,12,6,2,3.85,80.06,0,99.22,7.57,4.85
2017,12,6,3,3.85,82.94,0,99.25,7.61,2
2017,12,6,4,3.85,86.88,0,99.28,7.65,0.88
2017,12,6,5,3.85,91.12,0,99.31,7.35,1.22
2017,12,6,6,3.85,94.56,0,99.36,7.07,1.65
2017,12,6,7,3.85,95.5,0,99.42,7.06,1.97
2017,12,6,8,3.78,85.94,0,99.48,7.65,4.63
2017,12,6,9,3.66,73.38,0.01,99.52,9.39,10.21
2017,12,6,10,3.54,63.19,0,99.54,9.82,11.85
2017,12,6,11,3.42,55.19,0,99.52,9.6,10.12
2017,12,6,12,3.17,48.75,0,99.48,9.22,6.52
2017,12,6,13,2.99,44.5,0,99.44,9.02,2.93
2017,12,6,14,2.87,42.75,0,99.45,8.85,0.56
2017,12,6,15,2.81,43.62,0,99.48,8.51,359.11
2017,12,6,16,2.87,51.06,0,99.53,7.76,357.69
2017,12,6,17,2.99,64.75,0,99.58,7.22,357.52
2017,12,6,18,2.99,68.69,0,99.62,6.35,358.73
2017,12,6,19,2.93,71,0,99.66,5.55,1.05
2017,12,6,20,2.87,71.62,0,99.67,5.11,5.09
2017,12,6,21,2.81,71.94,0,99.69,4.71,10.13
2017,12,6,22,2.81,72.19,0,99.72,4.31,16.2
2017,12,6,23,2.75,71.31,0,99.73,3.76,24.28
2017,12,7,0,2.75,70.19,0,99.71,3.31,34.33
2017,12,7,1,2.69,69.62,0,99.7,3.04,44.69
2017,12,7,2,2.69,69.25,0,99.69,2.87,53.63
2017,12,7,3,2.69,69.5,0,99.65,2.77,61.56
2017,12,7,4,2.69,70.56,0,99.61,2.8,70.6
